"","x","y","t","AnimalID"
"412",354644.766793511,394941.459474721,2021-04-08 16:00:00,"2"
"413",354386.872517135,394985.118034032,2021-04-09 05:00:00,"2"
"414",354477.199194576,394819.091324658,2021-04-10 07:00:00,"2"
"415",354958.725424669,394430.266351724,2021-04-11 09:00:00,"2"
"416",355048.58320713,394409.268257047,2021-04-11 22:00:00,"2"
"417",355123.520045771,394434.837260132,2021-04-12 11:00:00,"2"
"418",355414.870248955,394596.776039332,2021-04-13 00:00:00,"2"
"419",355921.949478677,394272.236715316,2021-04-13 13:00:00,"2"
"420",356262.830562634,394394.528210302,2021-04-14 02:00:00,"2"
"421",356371.268986098,394438.191955611,2021-04-14 15:00:00,"2"
"422",356623.26365091,394232.990807947,2021-04-15 04:00:00,"2"
"423",357200.941292831,394544.819532567,2021-04-15 17:00:00,"2"
"424",357031.967795554,394642.619462923,2021-04-16 06:00:00,"2"
"425",357172.483386528,394560.474886924,2021-04-16 19:00:00,"2"
"426",357081.315781711,394337.008643761,2021-04-17 08:00:00,"2"
"427",357306.246658151,394442.863032542,2021-04-17 21:00:00,"2"
"428",357117.285196516,394470.34446925,2021-04-18 10:00:00,"2"
"429",356773.517414834,394847.394569233,2021-04-18 23:00:00,"2"
"430",356195.176088261,394407.145593574,2021-04-19 12:00:00,"2"
"431",356224.75076331,394598.399983415,2021-04-20 01:00:00,"2"
"432",356512.933383904,394234.243740248,2021-04-20 14:00:00,"2"
"433",356180.987478106,394422.379685474,2021-04-21 03:00:00,"2"
"434",356441.830708088,393913.164299932,2021-04-21 16:00:00,"2"
"435",356704.279511455,394201.521607113,2021-04-22 05:00:00,"2"
"436",356298.930278306,393803.891106129,2021-04-22 18:00:00,"2"
"437",356316.563100909,394005.814868942,2021-04-23 07:00:00,"2"
"438",355935.650587336,393924.64283635,2021-04-23 20:00:00,"2"
"439",356024.372946919,394202.054876624,2021-04-24 22:00:00,"2"
"440",356385.247006414,393888.084891779,2021-04-26 00:00:00,"2"
"441",356712.456676474,394160.929417594,2021-04-27 02:00:00,"2"
"442",356306.672014492,394354.571697009,2021-04-27 15:00:00,"2"
"443",355900.148123949,393901.187698276,2021-04-28 04:00:00,"2"
"444",355818.319473952,393871.394879781,2021-04-28 17:00:00,"2"
"445",356344.152990017,394126.372084842,2021-04-29 06:00:00,"2"
"446",356698.657092176,394042.623598828,2021-04-29 19:00:00,"2"
"447",356625.606164694,394078.397868162,2021-04-30 08:00:00,"2"
"448",356780.104897345,394443.947537197,2021-05-01 10:00:00,"2"
"449",356533.340209275,394736.276145651,2021-05-01 23:00:00,"2"
"450",356255.099807596,394552.760790422,2021-05-02 12:00:00,"2"
"451",356736.976034541,394841.901495735,2021-05-03 01:00:00,"2"
"452",356771.822447995,394061.209581904,2021-05-03 14:00:00,"2"
"453",356844.185277506,393991.840110045,2021-05-04 03:00:00,"2"
"454",356934.305550855,394203.717328421,2021-05-04 16:00:00,"2"
"455",356736.959791835,394228.224997808,2021-05-05 05:00:00,"2"
"456",356562.052188851,393948.07949096,2021-05-05 18:00:00,"2"
"457",356463.877333379,393819.010252424,2021-05-06 07:00:00,"2"
"458",356739.615261932,393435.508417324,2021-05-06 20:00:00,"2"
"459",357178.077528913,393437.766000845,2021-05-07 09:00:00,"2"
"460",357122.289453602,393845.15605485,2021-05-07 22:00:00,"2"
"461",356238.325435555,393651.502258562,2021-05-09 00:00:00,"2"
"462",356131.210795052,393517.947620431,2021-05-09 13:00:00,"2"
"463",355761.844862209,393662.753483425,2021-05-10 02:00:00,"2"
"464",355706.380009937,394298.870241806,2021-05-10 15:00:00,"2"
"465",355806.637196578,394621.171299045,2021-05-11 04:00:00,"2"
"466",356124.969253357,394945.091508816,2021-05-11 17:00:00,"2"
"467",356014.01553822,394766.833942421,2021-05-12 19:00:00,"2"
"468",355938.824521384,394925.442271588,2021-05-13 08:00:00,"2"
"469",355659.296826131,395178.933414603,2021-05-13 21:00:00,"2"
"470",356064.000086419,395137.695093583,2021-05-14 10:00:00,"2"
"471",356510.393356006,394990.513548153,2021-05-14 23:00:00,"2"
"472",356634.665282045,394759.672060439,2021-05-15 12:00:00,"2"
"473",356555.625320706,394418.172941778,2021-05-16 01:00:00,"2"
"474",356650.402765616,394306.807506769,2021-05-16 14:00:00,"2"
"475",356671.271382055,394817.584603463,2021-05-17 03:00:00,"2"
"476",356268.952063568,394426.529131425,2021-05-18 05:00:00,"2"
"477",356091.719014568,394545.646267477,2021-05-18 18:00:00,"2"
"478",355821.491375019,394484.688311813,2021-05-19 20:00:00,"2"
"479",356502.756008777,394554.733246666,2021-05-20 09:00:00,"2"
"480",357020.368652023,394646.838721761,2021-05-20 22:00:00,"2"
"481",357206.109896982,394704.789488575,2021-05-21 11:00:00,"2"
"482",357312.011705975,395013.19087748,2021-05-22 00:00:00,"2"
"483",357470.849670862,394805.687857167,2021-05-22 13:00:00,"2"
"484",356786.189200236,394962.537411603,2021-05-23 02:00:00,"2"
"485",356998.249829712,394910.661606638,2021-05-23 15:00:00,"2"
"486",357085.339179365,394876.558653813,2021-05-24 04:00:00,"2"
"487",357198.593281049,394802.102447967,2021-05-24 17:00:00,"2"
"488",357528.456314633,394591.09613078,2021-05-25 06:00:00,"2"
"489",357972.098678951,394361.262107868,2021-05-25 19:00:00,"2"
"490",358395.251185875,394349.925018745,2021-05-26 08:00:00,"2"
"491",358337.234572891,394092.617536177,2021-05-26 21:00:00,"2"
"492",358201.897524544,394328.03215078,2021-05-27 10:00:00,"2"
"493",358332.984719107,394593.906475897,2021-05-27 23:00:00,"2"
"494",357915.949863378,394680.420493524,2021-05-28 12:00:00,"2"
"495",357717.843767977,394874.226826943,2021-05-29 01:00:00,"2"
"496",357554.704732853,394491.533436444,2021-05-29 14:00:00,"2"
"497",357708.018382199,394111.938901479,2021-05-30 03:00:00,"2"
"498",357652.041710482,394287.981393578,2021-05-30 16:00:00,"2"
"499",357218.605391506,394441.635823317,2021-05-31 05:00:00,"2"
"500",358264.151707124,394512.528801456,2021-06-01 20:00:00,"2"
"501",358695.163367427,394510.227751476,2021-06-02 09:00:00,"2"
"502",359458.413822618,394600.429136683,2021-06-02 22:00:00,"2"
"503",359770.107070878,394340.010326195,2021-06-04 00:00:00,"2"
"504",359960.868066016,394325.383460376,2021-06-04 13:00:00,"2"
"505",359812.182010476,394498.284583163,2021-06-05 02:00:00,"2"
"506",359515.593066249,394497.263211326,2021-06-05 15:00:00,"2"
"507",359274.926274257,394224.634728337,2021-06-06 04:00:00,"2"
"508",359632.858445347,394131.782112194,2021-06-06 17:00:00,"2"
"509",359709.842984773,393867.090388949,2021-06-07 06:00:00,"2"
"510",360074.016981572,394151.733465633,2021-06-07 19:00:00,"2"
"511",359896.358299016,393915.785168734,2021-06-08 08:00:00,"2"
"512",360210.485473484,393634.017212575,2021-06-08 21:00:00,"2"
"513",360386.798485174,393500.263609682,2021-06-09 10:00:00,"2"
"514",360728.82451511,394119.513559256,2021-06-09 23:00:00,"2"
"515",360549.487814024,394391.539170493,2021-06-10 12:00:00,"2"
"516",360762.305402461,394453.733439839,2021-06-11 01:00:00,"2"
"517",360797.393078975,394311.366986006,2021-06-11 14:00:00,"2"
"518",360906.45536815,394545.290793539,2021-06-12 03:00:00,"2"
"519",361054.481411639,394476.533340073,2021-06-12 16:00:00,"2"
"520",360913.891784905,394354.241101326,2021-06-13 05:00:00,"2"
"521",360695.386403918,395036.709762285,2021-06-13 18:00:00,"2"
"522",360968.760423523,395292.408087077,2021-06-14 07:00:00,"2"
"523",360856.992776268,394935.410779108,2021-06-14 20:00:00,"2"
"524",361188.72864673,394543.721410953,2021-06-15 09:00:00,"2"
"525",361438.827257032,394458.774801424,2021-06-15 22:00:00,"2"
"526",361623.858112621,394414.003576914,2021-06-16 11:00:00,"2"
"527",362157.83268458,394231.671334707,2021-06-17 00:00:00,"2"
"528",362236.286328744,394191.497704275,2021-06-17 13:00:00,"2"
"529",361603.063507898,394254.346952992,2021-06-18 02:00:00,"2"
"530",361804.27873493,394486.012234443,2021-06-18 15:00:00,"2"
"531",361774.036078931,395091.933882439,2021-06-19 17:00:00,"2"
"532",361648.119548242,395376.665563156,2021-06-20 06:00:00,"2"
"533",361614.293417983,395180.502808415,2021-06-20 19:00:00,"2"
"534",361387.864985202,394953.673143493,2021-06-21 08:00:00,"2"
"535",361920.887889855,394898.087505005,2021-06-21 21:00:00,"2"
"536",362208.903547073,394835.727634507,2021-06-22 10:00:00,"2"
"537",362432.705187806,394971.461735338,2021-06-22 23:00:00,"2"
"538",362303.734708787,394898.937798397,2021-06-23 12:00:00,"2"
"539",361810.900491268,394772.738601321,2021-06-24 01:00:00,"2"
"540",361411.557795795,394795.631749669,2021-06-24 14:00:00,"2"
"541",361209.41343325,395024.010385109,2021-06-25 03:00:00,"2"
"542",361344.808323523,394522.639767449,2021-06-25 16:00:00,"2"
"543",361149.663747051,394278.997890102,2021-06-26 05:00:00,"2"
"544",361580.644100578,394264.780435732,2021-06-26 18:00:00,"2"
"545",361641.427797827,394593.875285977,2021-06-27 07:00:00,"2"
"546",361720.873909405,394255.871146912,2021-06-27 20:00:00,"2"
"547",361600.91238948,393836.442352924,2021-06-28 09:00:00,"2"
"548",361416.824584858,394588.198443601,2021-06-29 11:00:00,"2"
"549",360951.004073886,394146.852526938,2021-06-30 00:00:00,"2"
"550",361247.970654701,394092.099131123,2021-06-30 13:00:00,"2"
"551",361258.114787773,394345.969909009,2021-07-01 02:00:00,"2"
"552",361594.188711979,394052.603616341,2021-07-01 15:00:00,"2"
"553",361208.403006034,394055.130444302,2021-07-02 17:00:00,"2"
"554",361121.854845242,394478.885160144,2021-07-03 06:00:00,"2"
"555",361271.702987607,394619.474307103,2021-07-03 19:00:00,"2"
"556",361682.048907631,395361.92980601,2021-07-04 21:00:00,"2"
"557",361870.00616881,395443.366280222,2021-07-05 10:00:00,"2"
"558",361771.205209905,395790.468831151,2021-07-05 23:00:00,"2"
"559",361970.859886297,395825.710063442,2021-07-06 12:00:00,"2"
"560",361780.574783012,395587.008117738,2021-07-07 01:00:00,"2"
"561",361759.667268527,396037.839713793,2021-07-07 14:00:00,"2"
"562",361606.587369712,395361.573676144,2021-07-08 03:00:00,"2"
"563",361525.749338102,395313.585807121,2021-07-08 16:00:00,"2"
"564",361648.091301456,395579.792238167,2021-07-09 05:00:00,"2"
"565",361354.811619002,395639.004376831,2021-07-09 18:00:00,"2"
"566",361264.045956121,395271.671086053,2021-07-10 20:00:00,"2"
"567",361791.703529616,395362.95806242,2021-07-11 09:00:00,"2"
"568",361736.896676977,395298.653566269,2021-07-11 22:00:00,"2"
"569",361735.47775788,395298.977015824,2021-07-12 11:00:00,"2"
"570",361682.068867668,394971.822453662,2021-07-13 00:00:00,"2"
"571",361680.406466841,394853.103562888,2021-07-13 13:00:00,"2"
"572",361878.110326555,394935.852914825,2021-07-14 02:00:00,"2"
"573",361714.105081381,394892.500294417,2021-07-14 15:00:00,"2"
"574",361459.190345609,395117.021559114,2021-07-15 04:00:00,"2"
"575",362107.083914633,395344.93906118,2021-07-15 17:00:00,"2"
"576",362302.898143742,395336.415704474,2021-07-16 06:00:00,"2"
"577",362154.912844522,395656.547722802,2021-07-16 19:00:00,"2"
"578",361109.149392368,395341.030625274,2021-07-17 21:00:00,"2"
"579",361056.507841665,395409.786644027,2021-07-18 10:00:00,"2"
"580",360773.895870747,395681.221034311,2021-07-18 23:00:00,"2"
"581",360878.243149757,395789.16306166,2021-07-19 12:00:00,"2"
"582",360606.881157324,395657.706998456,2021-07-20 01:00:00,"2"
"583",360529.521738161,394901.777084366,2021-07-20 14:00:00,"2"
"584",360840.507553039,395035.876321583,2021-07-21 03:00:00,"2"
"585",361354.449738625,395243.991100677,2021-07-21 16:00:00,"2"
"586",361387.441178492,395457.310133782,2021-07-22 05:00:00,"2"
"587",361455.832696604,395605.91226254,2021-07-23 07:00:00,"2"
"588",361917.433865453,395680.283519297,2021-07-23 20:00:00,"2"
"589",362051.610842524,395877.035423791,2021-07-24 22:00:00,"2"
"590",361959.091743653,395852.705454352,2021-07-25 11:00:00,"2"
"591",361801.355302101,395497.311433349,2021-07-26 00:00:00,"2"
"592",361404.834180047,395333.649313814,2021-07-26 13:00:00,"2"
"593",361261.5523769,395904.267033427,2021-07-27 02:00:00,"2"
"594",361100.459698859,395803.118753889,2021-07-27 15:00:00,"2"
"595",361083.923010053,395969.760470408,2021-07-28 04:00:00,"2"
"596",360984.682764751,395442.286915704,2021-07-28 17:00:00,"2"
"597",360373.536754249,395602.434956032,2021-07-29 06:00:00,"2"
"598",360132.751318212,395948.102587956,2021-07-29 19:00:00,"2"
"599",360174.941266988,396649.45308537,2021-07-30 08:00:00,"2"
"600",360002.882051641,396670.673636112,2021-07-30 21:00:00,"2"
"601",360217.727298567,396705.38988685,2021-07-31 10:00:00,"2"
"602",360597.975298949,396966.553426515,2021-07-31 23:00:00,"2"
"603",350000,4e+05,2021-02-01 00:00:00,"3"
"604",350053.275106065,400149.084649578,2021-02-01 13:00:00,"3"
"605",350179.183365226,400333.094681959,2021-02-02 02:00:00,"3"
"606",350450.610510098,400020.870140291,2021-02-02 15:00:00,"3"
"607",351339.218419488,399925.946891576,2021-02-03 17:00:00,"3"
"608",351492.189947256,400134.213295592,2021-02-04 19:00:00,"3"
"609",351432.827146996,399978.510080569,2021-02-05 08:00:00,"3"
"610",351586.855898706,399721.41309987,2021-02-05 21:00:00,"3"
"611",351465.369408546,399836.272433529,2021-02-06 10:00:00,"3"
"612",351317.664252713,399603.939811129,2021-02-07 12:00:00,"3"
"613",351618.701441164,400025.323176565,2021-02-08 01:00:00,"3"
"614",351654.163458256,400103.207797161,2021-02-08 14:00:00,"3"
"615",351922.667929978,400126.172928792,2021-02-09 03:00:00,"3"
"616",351748.610773149,400015.029321214,2021-02-09 16:00:00,"3"
"617",351507.932062402,399753.374843665,2021-02-10 05:00:00,"3"
"618",351843.276948256,399645.227064755,2021-02-10 18:00:00,"3"
"619",351600.504149001,400033.044713955,2021-02-11 07:00:00,"3"
"620",351614.261772159,399543.786836167,2021-02-11 20:00:00,"3"
"621",351189.505901754,399607.951574288,2021-02-12 09:00:00,"3"
"622",351479.737197179,399842.191723325,2021-02-12 22:00:00,"3"
"623",351241.946121853,400522.257523779,2021-02-13 11:00:00,"3"
"624",351214.615273672,400964.881975422,2021-02-14 00:00:00,"3"
"625",351507.79207339,400716.620395779,2021-02-14 13:00:00,"3"
"626",351855.972245172,401198.676047085,2021-02-15 02:00:00,"3"
"627",351470.866949078,401161.991478829,2021-02-15 15:00:00,"3"
"628",351116.286162494,402106.964013324,2021-02-16 04:00:00,"3"
"629",351039.897230148,401785.249768931,2021-02-16 17:00:00,"3"
"630",350832.753532146,402522.459130522,2021-02-17 06:00:00,"3"
"631",350824.866134279,402658.576072205,2021-02-17 19:00:00,"3"
"632",350824.791007212,402350.538036526,2021-02-18 08:00:00,"3"
"633",350835.204869339,402365.514624352,2021-02-18 21:00:00,"3"
"634",351474.468994519,402687.668856459,2021-02-19 10:00:00,"3"
"635",351648.378479347,402396.171796772,2021-02-19 23:00:00,"3"
"636",351423.309297538,403143.171465158,2021-02-20 12:00:00,"3"
"637",351638.541106114,403812.601736636,2021-02-21 01:00:00,"3"
"638",352301.83664435,403701.608890368,2021-02-22 03:00:00,"3"
"639",352070.574069998,403727.128771722,2021-02-22 16:00:00,"3"
"640",351933.311884236,403822.601806561,2021-02-23 05:00:00,"3"
"641",352035.303387723,403953.131188895,2021-02-23 18:00:00,"3"
"642",351408.486339058,404113.304500828,2021-02-24 07:00:00,"3"
"643",351006.997978276,404139.519517079,2021-02-24 20:00:00,"3"
"644",351053.503171151,404273.663610494,2021-02-25 09:00:00,"3"
"645",350726.981376077,403912.027645,2021-02-26 11:00:00,"3"
"646",351097.330967648,403636.901281363,2021-02-27 00:00:00,"3"
"647",351136.686137358,403309.27992454,2021-02-27 13:00:00,"3"
"648",351475.453295744,403197.963671478,2021-02-28 02:00:00,"3"
"649",351791.500812963,403308.063017436,2021-02-28 15:00:00,"3"
"650",352219.178551887,402874.036809639,2021-03-01 04:00:00,"3"
"651",352464.519721237,402556.427720946,2021-03-01 17:00:00,"3"
"652",352580.557176779,402160.92099184,2021-03-02 06:00:00,"3"
"653",352752.478748435,402141.952861624,2021-03-02 19:00:00,"3"
"654",352510.993557524,402502.53655816,2021-03-03 08:00:00,"3"
"655",352444.27831356,402433.096118227,2021-03-03 21:00:00,"3"
"656",352568.591143651,402665.641235029,2021-03-04 10:00:00,"3"
"657",352584.244822126,402482.287288649,2021-03-04 23:00:00,"3"
"658",353154.803705718,402974.245483809,2021-03-05 12:00:00,"3"
"659",352927.361732889,403099.045501997,2021-03-06 01:00:00,"3"
"660",353000.591897947,402777.982936425,2021-03-06 14:00:00,"3"
"661",353725.867535341,402666.089215049,2021-03-07 16:00:00,"3"
"662",352835.664638007,402157.539122528,2021-03-09 07:00:00,"3"
"663",352876.062628097,402488.574467707,2021-03-09 20:00:00,"3"
"664",352940.588252558,402095.419605062,2021-03-10 09:00:00,"3"
"665",353483.047585528,402052.126108393,2021-03-10 22:00:00,"3"
"666",353463.644605064,402316.918269785,2021-03-11 11:00:00,"3"
"667",353800.790341192,402335.759814208,2021-03-12 00:00:00,"3"
"668",353283.067198486,402496.051796153,2021-03-13 02:00:00,"3"
"669",353612.536591646,402181.974434341,2021-03-13 15:00:00,"3"
"670",354019.879048967,402372.185420742,2021-03-14 05:00:00,"3"
"671",354386.244940706,401980.491368612,2021-03-14 18:00:00,"3"
"672",354209.23880297,401591.597696227,2021-03-15 07:00:00,"3"
"673",354592.689571593,401344.622239976,2021-03-16 09:00:00,"3"
"674",354529.970936781,401009.118461774,2021-03-16 22:00:00,"3"
"675",354230.179312609,400779.411892208,2021-03-17 11:00:00,"3"
"676",353910.822014416,401035.0552183,2021-03-18 00:00:00,"3"
"677",353362.712461913,400987.392161921,2021-03-18 13:00:00,"3"
"678",352956.931584374,400941.365498828,2021-03-19 02:00:00,"3"
"679",353065.399596062,401283.217650003,2021-03-19 15:00:00,"3"
"680",353245.625650397,401191.221168583,2021-03-20 04:00:00,"3"
"681",353534.7883773,401272.554234205,2021-03-21 06:00:00,"3"
"682",353678.830342379,401363.508189026,2021-03-21 19:00:00,"3"
"683",353741.625079752,401557.043034699,2021-03-22 08:00:00,"3"
"684",353594.817959234,401398.126387254,2021-03-22 21:00:00,"3"
"685",353875.001871419,401523.712421951,2021-03-23 10:00:00,"3"
"686",353904.193203281,401175.75514917,2021-03-23 23:00:00,"3"
"687",353725.368090067,401166.831335726,2021-03-24 12:00:00,"3"
"688",353624.036747192,401367.939429488,2021-03-25 01:00:00,"3"
"689",353028.115690118,401552.78311737,2021-03-26 03:00:00,"3"
"690",353163.109468717,401380.820085773,2021-03-26 16:00:00,"3"
"691",353156.541638851,401558.55705804,2021-03-27 05:00:00,"3"
"692",352975.887816172,401917.61564488,2021-03-27 18:00:00,"3"
"693",353370.329782649,401945.892021983,2021-03-28 07:00:00,"3"
"694",353083.218682916,401792.198749137,2021-03-28 20:00:00,"3"
"695",353502.367748567,401230.051611247,2021-03-29 09:00:00,"3"
"696",353417.203878298,400932.961155704,2021-03-30 11:00:00,"3"
"697",353276.205173302,400882.664381001,2021-03-31 00:00:00,"3"
